date,low,imf0,imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8
2006-11-03,1850.151,-2.6004416158185064,8.04259181717711,21.220005413167055,-15.047722341383412,-40.158556709908275,-478.6531641553517,-258.0256541825969,270.85860268025965,2360.726339094455
2006-11-06,1846.011,10.505062033946954,8.787024931908528,18.10649381362925,-12.767035394988744,-43.749146162247754,-477.6493579170332,-251.6309098492783,273.85573485566897,2360.8491336883944
2006-11-07,1862.932,11.168468068034153,7.245241941901047,11.665848549349073,-9.48567614263647,-47.230559620681895,-476.43039093862194,-245.22489691594203,276.8499024745213,2360.9720625840764
2006-11-08,1865.223,-14.495438260203667,7.128646512412006,2.9969098406429766,-5.3839160765070115,-50.56192435489725,-474.99551139440996,-238.80795968979473,279.8410678229975,2361.0951255997606
2006-11-09,1858.595,14.349626548501737,4.177447141617167,-6.023785171007687,-0.6430324990448664,-53.7013618243139,-473.3439674586972,-232.38044247803683,282.8291931872799,2361.218322553702
2006-11-10,1870.96,9.165486797279286,-10.291989716323162,-13.213398103965323,4.553670676869579,-56.604966877917626,-471.47500730577684,-225.94268958787384,285.81424085354894,2361.3416532641595
2006-11-13,1852.102,-13.486976299208735,-17.484571718549738,-17.444383256049868,10.0283662935217,-59.22556328046866,-469.3881170701123,-219.49504532650977,288.7961731079876,2361.46511754939
2006-11-14,1841.8229999999999,-0.02852203331365396,-20.58287409671609,-18.50599766927648,15.628100230778458,-61.51330862863609,-467.08421126611614,-213.03785400114893,291.7749522367782,2361.5887152276505
2006-11-15,1878.695,10.091656713953045,-13.571479272535404,-16.660165349013408,21.164425873521623,-63.414578767985034,-464.56638592224766,-206.57145991899372,294.7505405261019,2361.712446117199
2006-11-16,1926.724,-3.918503787714991,-0.9969598269364082,-12.683884155157934,26.39464475408973,-64.87293670221423,-461.8383631932482,-200.0962073872489,297.7229002621398,2361.8363100362917
2006-11-17,1925.149,-6.8114126108913595,10.687832912086025,-7.447292662228595,31.059341516546333,-65.83140471459912,-458.9039242620566,-193.61244071311802,300.69199373107483,2361.9603068031865
2006-11-20,1977.529,7.263763139253559,20.310045322870863,-1.8143821625885974,34.89836921544321,-66.23330704726142,-455.76720371914166,-187.1205042038054,303.65778321908874,2362.0844362361404
2006-11-21,1988.9260000000002,-0.22553779740307456,27.010050090097224,3.36202390001192,37.656765969938476,-66.02619654035513,-452.43329262154936,-180.62074216651305,306.6202310123622,2362.2086981534108
2006-11-22,2010.7920000000001,-7.666007753383535,18.81183754421684,7.395615508447738,39.09192803594272,-65.17034256121575,-448.90692363589443,-174.11349890844693,309.57929939707725,2362.333092373256
2006-11-23,2042.151,8.331133136969857,6.397389840227301,10.098618622869774,38.97374160241924,-63.63901512020236,-445.1923187188231,-167.59911873681017,312.5349506594173,2362.4576187139323
2006-11-24,2022.625,-0.81955060667242,-11.170412062404454,11.434845744875561,37.094086697539964,-61.42484257132555,-441.2936053224657,-161.07794595880716,315.487147085563,2362.5822769936967
2006-11-27,2022.378,3.520855245976541,-31.85278275978887,11.454030939275691,33.30693692321039,-58.529722560581014,-437.2149108989541,-154.55032488164062,318.43585096169517,2362.7070670308067
2006-11-28,2016.473,-10.516306259672481,-36.88106439905507,10.163949129710256,27.675762129912595,-54.95739110547622,-432.96036290042167,-148.01659981251416,321.3810245739969,2362.83198864352
2006-11-29,1992.5379999999998,-3.32611806322391,-37.341033635353455,7.744352432566128,20.46088227404383,-50.71555102914408,-428.53408877899886,-141.47711505863367,324.3226302086507,2362.9570416500933
2006-11-30,2058.77,12.970179496257952,-15.707934382201838,4.401362813674881,11.976272164352428,-45.82130519868579,-423.9402159868178,-134.9322149272008,327.260630151836,2363.082225868785
2006-12-01,2087.601,-12.895825328857361,6.101204712764286,0.7583869398670557,2.5487145901946713,-40.30089302012616,-419.18287197601046,-128.38224372542024,330.1949866897365,2363.2075411178516
2006-12-04,2100.5589999999997,11.861080735576174,33.54466111951709,-2.4560626911877317,-7.483253672142906,-34.18334485664244,-414.26618419870863,-121.82754576049557,333.1256621085336,2363.33298721555
2006-12-05,2159.323,1.907940121686858,46.120883150049,-4.5178140936418165,-17.77054834451313,-27.50389806145455,-409.19428010704223,-115.26846533963077,336.05261869440824,2363.458563980138
2006-12-06,2097.417,-12.609242374651997,32.496595243890376,-4.8919514205949906,-27.966403528562772,-20.308453960320975,-403.97128715314557,-108.70534677003175,338.97581873354426,2363.584271229873
2006-12-07,2145.788,22.01882089781935,-15.90625886596343,-3.8438699031703347,-37.7388144700917,-12.645343805679408,-398.6013327891493,-102.13853435889891,341.8952245121222,2363.7101087830115
2006-12-08,2090.403,-26.873831808629284,-46.28405482141513,-1.875646582106006,-46.755525831398934,-4.562898849962762,-393.0885444671853,-95.56837241343781,344.81079831632377,2363.8360764578115
2006-12-11,2084.2670000000003,31.250026563635256,-35.6845519748532,0.510728233403633,-54.72178246364177,3.889158016832373,-387.43704963938535,-88.99520524085119,347.72250243233,2363.9621740725306
2006-12-12,2180.37,25.486950820584493,-11.194809782330537,2.7839801294508835,-61.42900620770248,12.655537354474186,-381.6509757578803,-82.41937714834543,350.6302991463234,2364.088401445426
2006-12-13,2195.639,-18.60073428918574,16.48759926864633,4.41496477456484,-66.69961426050946,21.679558085168786,-375.73445027480386,-75.84123244312087,353.5341507444862,2364.214758394754
2006-12-14,2212.905,-31.024295929889416,32.88869460337955,4.870120800125816,-70.35160678184198,30.904539131123865,-369.691600642286,-69.26111543238389,356.43401951300024,2364.3412447387723
2006-12-15,2241.199,-35.34224091503343,39.97881230921394,3.6379497072760025,-72.23108200059986,40.272757601154744,-363.52655431245944,-62.67937042333764,359.3298677380467,2364.467860295739
2006-12-18,2277.282,-0.8854058306006516,42.05111170092099,0.31546779646784234,-72.24340355618699,49.719747760322726,-357.2434387374559,-56.096341723186065,362.2216577058071,2364.594604883911
2006-12-19,2315.985,19.215678502444888,31.499080289519497,-4.845970189044414,-70.33338154695727,59.16951792856766,-350.8463813694066,-49.51237363913354,365.1093517024655,2364.7214783215445
2006-12-20,2332.927,28.32330652283246,7.442208363711364,-10.225320610141216,-66.45204033044521,68.54277375177054,-344.33950966044415,-42.92781047838203,367.9929120142002,2364.8484804268983
2006-12-21,2339.909,-0.6516100861851232,-21.462666739292597,-13.933046647375628,-60.552679966576626,77.76003910484152,-337.7269510626996,-36.34299654813668,370.8723009271961,2364.975611018229
2006-12-22,2321.922,-21.231813140632514,-33.31787224458326,-13.937140259060888,-52.66625367593754,86.74183786269272,-331.0128330283045,-29.75827615560067,373.74748072763293,2365.1028699137933
2006-12-25,2350.1279999999997,18.63064599282721,-21.071367511881668,-8.598480563087882,-43.080885834266816,95.40869390023627,-324.2012830093915,-23.17399360797914,376.61841370169367,2365.23025693185
2006-12-26,2424.936,-1.6209455658099916,-1.9752966412709119,0.7774052952993693,-32.08620653624964,103.68113109238351,-317.2964284580916,-16.59049321247525,379.48506213555936,2365.357771890655
2006-12-27,2461.071,-2.180521942254389,7.393629540937371,12.127198755732511,-19.955266489509906,111.47967331404497,-310.302396826536,-10.008119276293764,382.3473883154125,2365.4854146084667
2006-12-28,2530.331,-26.52055818224382,14.79524112845786,23.38758125783881,-6.9611164016679,118.72484444013358,-303.22331556685964,-3.4272161066350546,385.2053545274345,2365.613184903542
2006-12-29,2585.417,33.22272924333623,16.93407462523188,32.46826925616988,6.623193019655674,125.33716834555868,-296.0633121311897,3.1518719892929377,388.05892305780753,2365.741082594137
2007-01-04,2684.8179999999998,42.77061889346123,6.448174589551168,37.058976121063495,20.524611066839327,131.2371689052336,-288.82651397166126,9.728800704289437,390.90805619271254,2365.8691074985104
2007-01-05,2617.019,-55.113133816807256,-3.300508794356875,34.4267085612568,34.43941121184398,136.34536999406885,-281.5170485404049,16.303225731148896,393.75271621833167,2365.997259434919
2007-01-08,2620.625,-11.92268039265063,-3.3028684580100873,22.47869054901515,47.90939969908546,140.58229548697778,-274.139043289553,22.874802762666953,396.59286542084834,2366.1255382216204
2007-01-09,2691.36,64.33794566638531,8.738931134285423,2.117220675222533,60.312461681520396,143.86846925886815,-266.6966256712358,29.443187491641243,399.42846608644106,2366.2539436768716
2007-01-10,2770.988,75.91037205991516,9.215042241600253,-22.099858495797417,70.9699604161221,146.12441518465442,-259.1939231375863,36.00803561086741,402.2594805012945,2366.3824756189297
2007-01-11,2763.886,20.62176634782374,5.557757502246283,-45.06819515169857,79.1970696723342,147.2706571392476,-251.6350631407369,42.56900281314189,405.08587095158913,2366.5111338660527
2007-01-12,2652.578,-76.323585580336,-4.011721917092109,-62.740464338180395,84.30896321960383,147.22803586220567,-244.02448999746525,49.12574479125993,407.9075997235072,2366.639918236497
2007-01-15,2658.8790000000004,51.25856924708232,-13.167107100903504,-71.73339593186198,85.6208148273758,145.91936735185686,-236.3686232833198,55.677917238018765,410.72462910323077,2366.76882854852
2007-01-16,2757.205,66.08325835037115,-15.766638859754663,-69.23925054871913,82.67442733233369,143.28189936015383,-228.67665747791895,62.22517584621285,413.53692137694173,2366.89786462038
2007-01-17,2742.5879999999997,1.4047503213098755,-14.65203778662841,-54.25748252178239,75.92233586893246,139.3005864693863,-220.95679376101214,68.767176308641,416.3444388308198,2367.0270262703334
2007-01-18,2679.705,-51.75703658206641,-11.684983858465175,-28.005677426436463,66.05587786360947,133.98345543128548,-213.2156668137115,75.30357431809767,419.1471437510487,2367.156313316638
2007-01-19,2761.886,-21.031793443123405,0.8892823060051772,5.63346038431149,53.744612299634646,127.36495367669364,-205.45826479226162,81.8340255673789,421.94499842381146,2367.28572557755
2007-01-22,2857.8959999999997,29.867092483296602,19.819395374631984,41.544047442347534,39.6244836307433,119.51278364851899,-197.68921633543474,88.35818574928074,424.7379651352883,2367.4152628713273
2007-01-23,2851.9190000000003,14.483331618843662,25.363979068239072,74.43711355009368,24.324205400924548,110.50187869941267,-189.91315008200232,94.87571055660119,427.5260061716592,2367.5449250162283
2007-01-24,2927.7209999999995,42.9678225505281,6.684921072460697,99.36123637979958,8.472491154167901,100.40717218202863,-182.13469467073656,101.38625568213395,430.30908381910973,2367.6747118305084
2007-01-25,2853.822,-45.286327904589605,-26.57968698850221,112.81230376781302,-7.307667898251242,89.30359744901565,-174.35847874040772,107.88947681867661,433.0871603638192,2367.804623132426
2007-01-26,2720.827,-16.05463191157116,-20.16656308084135,112.34775052079307,-22.425398942853384,77.26608785302732,-166.58913092978878,114.38502965902565,435.8601980919697,2367.934658740239
2007-01-29,2885.861,41.395976502300215,9.60550946181632,97.48868171400282,-36.33101220510856,64.36957674671636,-158.8312798776508,120.87256989597667,438.6281592897439,2368.0648184722027
2007-01-30,2901.762,45.850781518520094,27.040355750367574,69.6117825902562,-48.47822473133713,50.68899748273437,-151.08955422276557,127.35175322232494,441.39100624332235,2368.1951021465766
2007-01-31,2766.7470000000003,-45.2559027386826,21.10067137848033,29.582382405338812,-58.319298006338165,36.2992834137325,-143.36858260390338,133.8222353308685,444.14870123888716,2368.325509581617
2007-02-01,2706.2909999999997,41.924103038346225,-15.15704658742196,-17.271856241143162,-65.30649351491114,21.27536789236312,-135.67299365983683,140.28367191440176,446.9012065626217,2368.4560405955804
2007-02-02,2666.862,-5.858675206648089,-30.101531146613507,-64.59138731997625,-68.89207274185591,5.692184271278988,-128.00741602933894,146.7357186657228,449.6484845007059,2368.586695006725
2007-02-05,2610.331,-32.22619733570166,-25.152264109714718,-105.09043018482055,-68.53108717500054,-10.372544093840135,-120.37647835117833,153.17803127762565,452.39049733932245,2368.7174726333083
2007-02-06,2541.525,12.518443441520855,11.63266509413027,-128.7354632231841,-63.69464459945968,-26.825037550026288,-112.78480926412887,159.61026544290752,455.12720736465377,2368.8483732935865
2007-02-07,2681.329,17.894541167484892,37.3825250452568,-129.02792700796422,-54.1580110202843,-43.54909254311872,-105.2370861644363,166.03207685436368,457.85857686287954,2368.979396805819
2007-02-08,2691.268,16.239039790317626,20.867808758146804,-102.4841402923852,-40.867344887184224,-60.423286721762516,-97.73830896036878,172.44312120479256,460.58456812018346,2369.11054298826
2007-02-09,2704.365,-16.70850878817456,-14.443035202547701,-57.0267468388857,-25.20604314449981,-77.32563904866579,-90.2940362461314,178.8430541869882,463.30514342274665,2369.2418116591703
2007-02-12,2728.783,18.229546896147916,-42.89986893709532,-3.140315452709975,-8.596366591179034,-94.13404100442138,-82.90995409804486,185.23153149374787,466.0202650567511,2369.373202636804
2007-02-13,2801.313,-21.992843554013717,-46.77376620452872,49.5744985810959,7.539423973830924,-110.72637355034041,-75.59175911170932,191.60820881786637,468.7298953083795,2369.5047157394197
2007-02-14,2823.382,-16.494170217128033,-35.987011354206466,92.07769024898428,21.779067751583277,-126.98039362961485,-68.34527190084755,197.97274185214175,471.43399646381243,2369.6363507852748
2007-02-15,2923.6659999999997,6.959654425950003,-4.989048572464288,114.06183677677049,32.70030394313243,-142.7734950492029,-61.17667621541257,204.32478628936886,474.1325308092304,2369.7681075926275
2007-02-16,2975.827,-37.54850906939211,46.972605947340135,104.5174236155325,39.21826249504798,-157.98289026336127,-54.09233715806285,210.66399782234495,476.8254606308176,2369.899985979733
2007-02-26,2960.745,68.21704020632818,25.96650896949544,57.86798919105251,41.592508283003184,-172.48116808897697,-47.098644684372815,216.99003214386482,479.512748214755,2370.031985764851
2007-02-27,2763.395,-69.31039475423928,-43.96473157791115,-4.6698549892885,40.40003195845383,-186.12306944728246,-40.20198874991928,223.30254494672496,482.19435584722515,2370.1641067662363
2007-02-28,2732.884,59.909471199228804,-10.030712183090849,-57.61874589096444,36.226707343507215,-198.77274769868043,-33.40875931027948,229.60119192372375,484.8702458144071,2370.296348802148
2007-03-01,2760.9120000000003,-43.59316628345694,39.11767022557848,-84.82793053877045,29.70624452253464,-210.3421924658401,-26.725346321027835,235.8856287676529,487.54038040248645,2370.428711690843
2007-03-02,2777.796,27.022995782133616,-3.055225158129955,-75.9496237577876,21.499780178455254,-220.75521562646037,-20.158139737743955,242.1555111713128,490.20472189764314,2370.561195250577
2007-03-05,2723.065,-15.238011719110563,-34.90702456206446,-45.223319055220905,12.355987197474468,-229.9356290582429,-13.713529516001081,248.4104948274971,492.8632325860585,2370.69379929961
2007-03-06,2756.961,0.932900895541898,-28.781767353058566,-10.903235257569238,3.1396181262342333,-237.80724463888544,-7.397905611377224,254.6502354290027,495.5158747539142,2370.826523656198
2007-03-07,2849.6479999999997,7.719352811058824,-9.098470652600387,18.747738231852733,-5.25460649120226,-244.29872341427514,-1.217657979451197,260.87438866862675,498.16261068739374,2370.959368138597
2007-03-08,2871.4640000000004,-3.0250266990282273,10.534468395616686,37.97708194337604,-11.907745601085,-249.36294693999156,4.820823424202966,267.0826102391645,500.80340267267843,2371.092332565066
2007-03-09,2891.8140000000003,-12.418808640878513,17.993559090312754,42.55370125981995,-15.890844648926496,-252.97694128755958,10.71114864400884,273.274555833412,503.4382129959484,2371.225416753862
2007-03-12,2904.744,-1.8543778734975351,20.60099073198862,34.576803698551146,-16.60905055065252,-255.12279934157365,16.446927724389212,279.44988114416543,506.0670039433867,2371.3586205232427
2007-03-13,2932.2340000000004,20.546530961447385,7.968578961958692,18.880786371453688,-14.628954339522595,-255.78531435209194,22.022449039894035,285.6082418642222,508.68973780117466,2371.4919436914643
2007-03-14,2868.8070000000002,-22.259332202973454,-9.181686042287419,1.4812404949456996,-10.86555676481969,-254.95760897964604,27.4358868761254,291.7492936863761,511.3063768554948,2371.6253860767847
2007-03-15,2905.9759999999997,22.124268687387037,-16.404697849939048,-11.389582742368278,-6.229602424855203,-252.64189675639548,32.690987892756354,297.87269230342514,513.9168833925294,2371.75894749746
2007-03-16,2899.032,-20.08172853571909,-14.115647069931871,-15.02800538618903,-1.6242817325235366,-248.8547642210353,37.793486067026535,303.9780934081637,516.5212196984586,2371.89262777175
2007-03-19,2852.8579999999997,16.705038986997412,6.4348133090484705,-11.18289717766124,2.1523974489073714,-243.62759909598554,42.74931905792823,310.0651526933907,519.1193480594652,2372.026426717909
2007-03-20,2998.804,-3.4075972586028036,14.727427581195348,-4.523361985056058,4.833312003990202,-237.00430563381238,47.56442452445768,316.1335258519002,521.7112307617305,2372.1603441541974
2007-03-21,3020.949,1.1189640786219757,7.203808411977698,0.7774789884037607,6.29928050106154,-229.0383506724696,52.24474012560754,322.18286857648974,524.2968300914371,2372.2943798988704
2007-03-22,3059.381,6.564782278038934,-10.066346370925395,3.74222696808263,6.461236382553609,-219.79058144302735,56.796203520372494,328.2128365599538,526.8761083347654,2372.428533770186
2007-03-23,3008.1540000000005,-10.171848041752101,-12.522851664313185,3.524929932902008,5.336711434377651,-209.34061288835068,61.22475236774598,334.22308549508926,529.4490277778999,2372.5628055864004
2007-03-26,3069.473,9.593717767618143,-2.8126332582142783,0.07324686416968813,3.293643676072036,-197.79931632385353,65.53632432672266,340.2132710746929,532.0155507070197,2372.6971951657724
2007-03-27,3103.7790000000005,-9.067815018678504,12.156755357522638,-2.954658083650433,0.6480256616231321,-185.2835556995399,69.73685705629602,346.18304899156163,534.5756394083058,2372.8317023265595
2007-03-28,3052.078,4.671072753780871,8.507034244919954,-2.072539556863267,-2.2376243517352243,-171.90988929901184,73.83228821546068,352.13207493848824,537.1292561679445,2372.9663268870163
2007-03-29,3176.526,15.120956519402077,-4.821298472505291,1.0367502955308145,-4.67052494555102,-157.79487540587454,77.82855546320933,358.0600046082728,539.6763632721128,2373.101068665403
2007-03-30,3157.03,-16.094641243715678,-15.051350042695663,2.9331868164653283,-5.90079293139255,-143.0543432378802,81.73159645853741,363.9664936937089,542.216923006996,2373.235927479976
2007-04-02,3196.587,12.402599042214451,-0.89298378204889,0.7387363543879697,-5.3874515917835035,-127.78624757856782,85.54734886043839,369.85119788759386,544.7508976587734,2373.3709031489916
2007-04-03,3251.5229999999997,11.257183769075576,14.830215847526468,-5.24531672413081,-3.2967006384442366,-112.02615046899368,89.28175032790733,375.7137728827232,547.2782495136286,2373.5059954907083
2007-04-04,3266.559,-12.042357939590154,15.100189329501957,-13.611991367086954,-0.05126629016198834,-95.78733180561801,92.94073851993531,381.55387437189427,549.7989408577421,2373.6412043233836
2007-04-05,3259.6259999999997,10.276299646933591,-4.60326789588739,-21.32176884296439,3.8791049973839065,-79.08124049145549,96.53025109551815,387.37115804790153,552.3129339772966,2373.7765294652736
2007-04-06,3273.855,-9.179217067379525,-13.071999142748664,-22.274446175117948,8.076320604464208,-61.91932542952164,100.05622571365095,393.1652796035429,554.8201911584738,2373.911970734636
2007-04-09,3333.262,9.515536644988606,-0.7836738299908323,-11.336776162425274,12.039251468133267,-44.31303552282759,103.52460003332554,398.9358947316129,557.3206746874546,2374.0475279497286
2007-04-10,3351.105,-6.183048718712267,8.902972127728363,7.272167954503283,14.951209693194336,-26.27381967439042,106.94131171353779,404.68265912490875,559.8143468504217,2374.1832009288087
2007-04-11,3428.782,7.991267285777406,-4.199153283862143,25.989287621948115,15.921203499679752,-7.816291436739603,110.31229841328076,410.4052284762265,562.3011699335564,2374.318989490133
2007-04-12,3488.077,4.393516499049305,-2.6456902177420956,35.195241028566365,14.069688430751977,11.033488314465265,113.64349779154871,416.1032584783618,564.7811062230413,2374.454893451958
2007-04-13,3504.1609999999996,-41.81405719442665,8.778793418754974,31.646311188955888,8.851134815235225,30.242534802433415,116.9408475073355,421.77640482411186,567.254118005057,2374.590912632543
2007-04-16,3523.217,22.91556772159386,14.891267597935682,15.746102068168373,1.062764097874638,49.743475672589796,120.210285219635,427.4243232062712,569.720167565787,2374.727046850144
2007-04-17,3510.498,56.28249476257081,-1.5533949793155424,-7.700865463492253,-8.160773769477817,69.45560843020588,123.45774858744186,433.04666931763734,572.1792171914108,2374.8632959230185
2007-04-18,3564.23,76.55562269679419,-18.97604987925599,-31.748167451077222,-17.695617458109762,89.2970491333569,126.68917526974835,438.64309885100676,574.6312291681124,2374.999659669424
2007-04-19,3358.93,-79.62484379213863,-31.303632052654677,-49.11879258069457,-26.458719529049908,109.1859138401224,129.9105029255511,444.2132674991739,577.0761657820716,2375.136137907618
2007-04-20,3460.9040000000005,13.690392834158878,-8.782774005236938,-53.89683934963883,-33.51817226112488,129.0401728377339,133.1276692138424,449.7568309549369,579.5139893194723,2375.2727304558566
2007-04-23,3615.789,69.29865144185673,27.993451628794908,-46.062261880728336,-38.09426849723228,148.77627140370927,136.34661179361572,455.2734449110905,581.9446620664945,2375.409437132399
2007-04-24,3689.134,10.606647630383499,47.878970781816015,-26.606422530788723,-39.9043746698885,168.30674133935798,139.57326832386607,460.7627650604315,584.368146309321,2375.5462577555013
2007-04-25,3653.989,-0.9878355811773157,22.269307272207985,2.559036276609124,-38.92013865429586,187.5330106497582,142.81357646358816,466.22444709575484,586.7844043341343,2375.6831921434205
2007-04-26,3732.6009999999997,16.212436154136544,-21.917805186849453,34.81718115453431,-35.10958713535159,206.31551589036832,146.07347387177504,471.65814670985895,589.193398427114,2375.820240114414
2007-04-27,3720.5959999999995,-37.143138068136466,-55.40413232508924,62.365413410396634,-28.429209047877382,224.50315586656362,149.35889820742096,477.0635195955386,591.5950908744436,2375.95740148674
2007-04-30,3759.48,-8.203377286486,-57.75798346971496,78.92389608310057,-18.83514935664657,241.94448541367734,152.67578712951976,482.4402214455895,593.9894439623055,2376.094676078655
2007-05-08,3901.3259999999996,26.78547181614901,-29.14668944959788,83.7412413576716,-6.283553026433272,258.488059367042,156.03007829706337,487.78790795280963,596.376419976879,2376.2320637084167
2007-05-09,3875.384,20.811358258076886,6.023852593198224,75.56276110143372,9.045105907631378,273.9824325619869,159.42770936904998,493.10623480999305,598.7559812043482,2376.3695641942813
2007-05-10,3991.4770000000003,5.316865699088844,37.66170865501889,53.50793066377698,26.03359214846052,288.27615983384453,162.87461800447184,498.3948577099367,601.1280899308938,2376.507177354508
2007-05-11,3949.368,-39.89726090787631,49.87924790454083,17.127869921161725,43.18256140642153,301.2177960179434,166.3767418623221,503.65343234543724,603.4927084426978,2376.644903007352
2007-05-14,3940.3579999999997,42.593839143035275,2.1828408345743786,-31.438738981574364,58.94399004644647,312.65589594961835,169.9400186015957,508.88161440929,605.8497990259422,2376.7827409710726
2007-05-15,3891.363,-43.17291194700998,-43.98670223137197,-80.60377776605112,71.73291697392212,322.4390144641987,173.57038588128503,514.0790595942926,608.1993239668093,2376.9206910639255
2007-05-16,3845.2270000000003,27.517553803440386,-19.384724897570965,-116.57988564150678,79.9551467293451,330.4157063970186,177.27378136038544,519.2454235932393,610.5412455514798,2377.0587531041683
2007-05-17,3982.995,34.88284978702335,26.721449172947732,-127.34616721301019,82.09138389662043,336.4345265834041,181.05614269789086,524.3803620989289,612.8755260661351,2377.1969269100596
2007-05-18,3999.165,-30.973887294163678,42.70824485678157,-106.09284884936667,77.31356701756411,340.35938578823027,184.92266757998564,529.4835308041546,615.202127796959,2377.3352122998554
2007-05-21,3892.975,-2.2243297626299516,0.6745081254016352,-53.2006679972367,66.43506981466786,342.11569370573056,188.87551859040886,534.5545854017134,617.5210130301319,2377.4736090918127
2007-05-22,4086.825,4.425106850429468,-30.409099017407623,14.104315332047857,50.64335591126582,341.6607467533981,192.9171314298379,539.5931815844033,619.8321440518354,2377.6121171041896
2007-05-23,4093.915,36.74956749980966,-54.1049316734498,79.45149774675562,31.055713396844123,339.0168363556068,197.05512232592062,544.5989750450171,622.1354831482535,2377.7507361552425
2007-05-24,4089.385,-40.09632849056473,-35.9998152829066,131.04427182439684,8.771886477425074,334.2224838856529,201.29842144084725,549.5716214763547,624.4309926055639,2377.889466063231
2007-05-25,4111.262,-61.384068475224886,2.0632260577566526,161.97533547723108,-15.108380640980162,327.3162107168381,205.65595893680793,554.5107765712094,626.718634709953,2378.0283066464094
2007-05-28,4215.2429999999995,12.316419618800579,37.810804716874856,166.40966592260827,-39.48081894974946,318.33653822245714,210.1366649759929,559.4160960223802,628.9983717475988,2378.167257723036
2007-05-29,4262.024,98.73069139317101,64.52951973218939,138.89196729984658,-63.16335656032168,307.3219877758054,214.74946972059388,564.2872355226597,631.2701660046855,2378.3063191113697
2007-05-30,4015.512,-106.49396286246092,70.96510483990727,78.42973488095578,-84.73058210329309,294.3114024860244,219.5029815969605,569.1238507648467,633.5339797673942,2378.445490629665
2007-05-31,3858.04,56.972391682037944,66.54398030127888,-3.2145707971385336,-102.69738053969469,279.34491240562085,224.404522088071,573.9255974417368,635.7897753219057,2378.5847720961824
2007-06-01,3966.9770000000003,95.24156379140148,21.195985061322034,-87.49478181587735,-115.57863683056229,262.46296932294405,229.46109094106868,578.6921312461242,638.0375149544034,2378.7241633291756
2007-06-04,3659.0890000000004,-76.32259151340506,-59.306469461295286,-153.0303489865821,-121.88923593692608,243.70602502634048,234.67968790308566,583.4231078708092,640.2771609510687,2378.8636641469047
2007-06-05,3404.1459999999997,52.45635332652535,-57.40803578096117,-180.61523172546305,-120.15450522318976,223.12497370752982,240.06731272126603,588.1181830085845,642.5086755980823,2379.0032743676256
2007-06-06,3682.7940000000003,-30.25416324061564,17.983593285006517,-165.05913502997615,-109.46857010503132,200.8322826043975,245.63096514274744,592.7770123522465,644.7320211816277,2379.142993809597
2007-06-07,3779.5,15.649524574556123,31.34792174565705,-117.18728804470199,-91.04411215278111,177.0300750890497,251.37764491466683,597.3992515945938,646.9471599878844,2379.2828222910753
2007-06-08,3852.045,-9.5000277324012,2.0916755557265594,-52.651806560975224,-66.62084137458102,151.94027796629211,257.314351784165,601.9845564284204,649.1540543030375,2379.4227596303162
2007-06-11,3930.74,0.8594378972777778,-3.1261440174725132,9.20421575408461,-37.938467778578506,125.78481804093934,263.4480854983806,606.532582546523,651.3526664132661,2379.562805645579
2007-06-12,3910.0009999999997,-13.72919361569788,21.13707253810552,58.60645012668138,-6.736701372913854,98.7856221178019,269.7858458044511,611.0429856416973,653.5429586047534,2379.702960155121
2007-06-13,4102.041,31.402761278951925,24.701655595701084,96.54804829225623,25.244747834265475,71.1646170016888,276.3346324495175,615.5154214067396,655.7248931636802,2379.8432229771993
2007-06-14,4085.785,-40.592508915621835,-11.016552744416177,126.47514530634706,56.266169834816004,43.143729497412146,283.1014451807168,619.9495455344479,657.8984323762281,2379.983593930069
2007-06-15,4067.357,-36.698860185321195,-29.99501395099869,145.40422428256883,84.58785462059186,14.9448864097841,290.0932837451889,624.3450137176153,660.0635385285802,2380.1240728319917
2007-06-18,4193.314,48.08915071436264,-9.943879916943063,151.4391595282669,108.47009218344878,-13.209985456385576,297.31714789007077,628.7014816490415,662.2201739069172,2380.2646595012206
2007-06-19,4209.575,37.66017388081354,18.09500155827601,146.01663640117835,126.27885051855858,-41.098959296286324,304.78003736250486,633.0186050215183,664.3683007974222,2380.405353756015
2007-06-20,4164.275,-54.11188441971774,39.41018926403511,130.60745852695143,137.09346440467132,-68.51525611431977,312.4889519096265,637.2960395278459,666.5078814862759,2380.5461554146314
2007-06-21,4147.054,59.89455626533004,7.573685766268937,106.09560572058415,141.27255874010115,-95.32368118666592,320.45089127857506,641.5334408608193,668.6388782596595,2380.687064295328
2007-06-22,4024.489,4.117196387737583,-32.0831381588683,75.35706262652437,139.4946705769635,-121.43344498219892,328.67285521649126,645.7304647132333,670.7612534037557,2380.8280802163613
2007-06-25,3912.422,-77.60361276028449,-49.723840250661276,41.83109156422408,132.3904709773873,-146.70589197979993,337.16184347051285,649.8867667778848,672.8749692047469,2380.9692029959892
2007-06-26,3818.853,-14.160616345503856,-26.698924379123223,8.624997442845869,120.57591624727318,-170.98765190212345,345.92485578777837,654.00200274757,674.979987948814,2381.110432452469
2007-06-27,3948.2870000000003,96.619811391469,22.218243026230965,-22.153423195105514,104.66696269251855,-194.12535447182083,354.96889191542544,658.0758283150864,677.0762719221393,2381.2517684040567
